datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav
2016/10/2 13:00,1142.2424,27.631280517578148,0.018022409,0.25842285,14.919106336732062,27.381280517578148,0.018365731,0.30114746,12.714163882313235,24.068780517578148,0.016824594,0.32165527,4.380642446928675
2016/10/2 14:00,1125.8949,27.693627929687523,0.017839327,0.23944092,13.661879783855355,26.834252929687523,0.018251315,0.30041504,12.770205242565831,24.115502929687523,0.016992465,0.32958984,4.338623468636118
2016/10/2 15:00,1144.0540999999998,27.711083984375023,0.01774777,0.21044922,12.532255892062715,26.289208984375023,0.018083462,0.2672119,12.114262219429367,24.039208984375023,0.017167935,0.3359375,4.2629870631473334
2016/10/2 16:00,1090.6460000000002,27.627557373046898,0.017717224,0.16711426,11.931486388193242,25.768182373046898,0.017907958,0.24499512,11.039021073767811,23.799432373046898,0.017343383,0.33776855,4.209653767825889
2016/10/2 17:00,1077.9492,27.273583984375023,0.017961292,0.113098145,10.972052162193831,25.164208984375023,0.017915515,0.22766113,9.167754099299334,23.445458984375023,0.017503528,0.33239746,4.16159018806172
2016/10/2 18:00,1146.2613000000001,26.589929199218773,0.018693639,0.07043457,8.688762813422017,24.527429199218773,0.018006993,0.18884277,6.74801255531251,23.043054199218773,0.017579747,0.31884766,3.9981098501429164
2016/10/2 19:00,1176.6862999999998,26.251000976562523,0.018640164,0.04335022,8.841580902556132,24.251000976562523,0.017976407,0.15679932,6.161664145464592,22.782250976562523,0.017518643,0.30065918,4.081661821650388
2016/10/2 20:00,1161.8192,26.036492919921898,0.018571442,0.027648926,9.549059121483687,24.083367919921898,0.017945832,0.14251709,5.857477808090939,22.677117919921898,0.017449921,0.2923584,4.098982433488984
2016/10/2 21:00,1150.5704,25.854150390625023,0.018548507,0.019424438,10.604756795854337,23.979150390625023,0.017922897,0.14349365,5.467124123545301,22.619775390625023,0.017404098,0.29968262,4.037549909631597
2016/10/2 22:00,1096.3894,25.682244873046898,0.018571371,0.01625061,11.606223495527086,23.947869873046898,0.017938131,0.15570068,5.311607950151562,22.572869873046898,0.017373556,0.3100586,3.940346392009956
2016/10/2 23:00,1035.5129,25.552484130859398,0.018601896,0.01739502,12.481063916266658,23.943109130859398,0.017983915,0.1552124,5.131502401298401,22.536859130859398,0.017358305,0.3034668,3.8177219037087573
2016/10/3 0:00,976.855,25.402215576171898,0.018594291,0.019012451,13.343055770646542,23.902215576171898,0.018006828,0.15032959,5.098660831779935,22.464715576171898,0.017320182,0.27416992,3.666244040899575
2016/10/3 1:00,922.6113,25.228356933593773,0.018525667,0.017341614,13.96999053976603,23.853356933593773,0.01799924,0.13500977,5.2423391633472605,22.400231933593773,0.017289706,0.27319336,3.5304654301397522
2016/10/3 2:00,887.5577999999999,24.990808105468773,0.018403653,0.011054993,14.091794195036128,23.756433105468773,0.01793826,0.1239624,5.495556978802347,22.365808105468773,0.017282132,0.2816162,3.480558636978489
2016/10/3 3:00,880.4091,24.744439697265648,0.018212978,0.005712509,13.404208180121465,23.697564697265648,0.017884914,0.10671997,5.990866384881564,22.369439697265648,0.017282192,0.27392578,3.6500569169296764
2016/10/3 4:00,882.9551,24.489312744140648,0.017968874,0.003230095,11.919499348616942,23.723687744140648,0.01789258,0.096588135,6.550717939094778,22.379937744140648,0.017297488,0.234375,3.7186836070056364
2016/10/3 5:00,901.0559999999999,24.266137695312523,0.017724767,0.001916885,10.203496984270041,23.750512695312523,0.017923132,0.0942688,6.614246692971976,22.391137695312523,0.01732041,0.21307373,3.6982693594072114
2016/10/3 6:00,920.0888,24.285272216796898,0.017679023,0.001328468,9.081620517426071,23.879022216796898,0.018014716,0.09411621,6.8009722463397395,22.441522216796898,0.01734333,0.19744873,3.7605743549849033
2016/10/3 7:00,1073.2019,25.422509765625023,0.018030012,0.001370907,11.813799454195307,24.891259765625023,0.01867851,0.107055664,9.910490754541351,22.766259765625023,0.01754936,0.18511963,4.054057568254752
2016/10/3 8:00,1231.1028,26.481835937500023,0.018037682,0.003068924,14.287929498419519,25.653710937500023,0.018838769,0.14538574,11.372229068838731,23.200585937500023,0.017755395,0.19000244,4.395590731659287
2016/10/3 9:00,1322.0131999999999,27.387536621093773,0.01834289,0.008476257,15.972147942205373,26.496911621093773,0.018884577,0.18835449,12.230115098887305,23.621911621093773,0.017610468,0.17108154,4.4433875406902645
2016/10/3 10:00,1378.1266,28.110223388671898,0.018709116,0.019126892,17.366820276988047,27.141473388671898,0.01891511,0.21569824,12.99017443321759,24.125848388671898,0.017206125,0.17645264,4.386854153561983
2016/10/3 11:00,1394.4886,28.552819824218773,0.019044796,0.04559326,18.41875898026376,27.537194824218773,0.018953243,0.24066162,13.630059082395777,24.490319824218773,0.017122189,0.20355225,4.30866414514966
2016/10/3 12:00,1377.1633,28.661492919921898,0.019212618,0.07940674,19.336521724128552,27.848992919921898,0.018976107,0.25854492,14.159641337620759,24.708367919921898,0.017084017,0.22216797,4.4535148433901774
2016/10/3 13:00,1418.4968000000001,28.529748535156273,0.019235479,0.11361694,19.87391550236187,27.889123535156273,0.018922674,0.27075195,14.616067922951109,24.717248535156273,0.017129766,0.25,4.657985880842222
2016/10/3 14:00,1397.0437,28.253015136718773,0.019159159,0.128479,19.840086360558857,27.862390136718773,0.018861612,0.272583,14.683800627034277,24.612390136718773,0.01724418,0.27368164,4.840437312270807
2016/10/3 15:00,1344.7133,27.972436523437523,0.019075217,0.13775635,19.38641479524467,27.394311523437523,0.018762412,0.24658203,14.15850829850269,24.347436523437523,0.017434897,0.29882812,4.941733688663363
2016/10/3 16:00,1268.4334999999999,27.605493164062523,0.019098071,0.15136719,18.69979014559409,26.808618164062523,0.018708972,0.21801758,13.533222518116427,23.980493164062523,0.017648486,0.32299805,5.00635924487985
2016/10/3 17:00,1192.9136,27.132440185546898,0.01931925,0.16070557,17.410921891469155,26.054315185546898,0.01880045,0.20385742,11.994301148473937,23.585565185546898,0.017854406,0.32800293,4.878114650209482
2016/10/3 18:00,1226.966,26.626916503906273,0.019548124,0.17333984,15.351651955846233,25.158166503906273,0.018693632,0.1763916,9.436342560989651,23.251916503906273,0.017869657,0.33422852,4.753956215312994
2016/10/3 19:00,1260.1731,26.446679687500023,0.019632015,0.1817627,14.70071110465143,24.884179687500023,0.01855627,0.14459229,9.016621042959974,23.102929687500023,0.01780859,0.32128906,4.751861079179432
2016/10/3 20:00,1226.4122,26.378900146484398,0.019601528,0.17224121,14.371347818578416,24.738275146484398,0.018525783,0.12530518,8.16728795808817,23.050775146484398,0.017755214,0.3059082,4.6899056815157465
2016/10/3 21:00,1187.1764999999998,26.317285156250023,0.019586332,0.1665039,14.144115699156764,24.629785156250023,0.01848007,0.10916138,7.776157604527707,22.973535156250023,0.017678984,0.29406738,4.635686847942283
2016/10/3 22:00,1110.4387,26.238488769531273,0.01952538,0.14056396,13.634304471547184,24.504113769531273,0.018419119,0.103637695,7.375965575032364,22.910363769531273,0.017618032,0.27648926,4.48193483107654
2016/10/3 23:00,1039.287,26.121301269531273,0.019380523,0.121276855,13.023111674369742,24.433801269531273,0.018396331,0.11557007,7.225634479052889,22.840051269531273,0.017549468,0.2718506,4.382879788295301
2016/10/4 0:00,970.1177,25.992333984375023,0.019144114,0.111206055,12.886936208711989,24.429833984375023,0.018404063,0.13348389,7.19362295984799,22.804833984375023,0.017496165,0.2800293,4.362771995831305
2016/10/4 1:00,941.4918999999999,25.842004394531273,0.018991578,0.09466553,12.427452922909145,24.404504394531273,0.018411744,0.14752197,7.0892630427856975,22.779504394531273,0.017480958,0.2857666,4.3971380159164974
2016/10/4 2:00,918.3214,25.674096679687523,0.018869467,0.08053589,12.031244381593657,24.392846679687523,0.018411703,0.14343262,7.155375667282704,22.736596679687523,0.017480917,0.2833252,4.30211905894867
2016/10/4 3:00,904.3996,25.535180664062523,0.018762534,0.066986084,11.751070566307808,24.347680664062523,0.018396324,0.1404419,6.978710442809623,22.675805664062523,0.017457908,0.26940918,4.28293802215886
2016/10/4 4:00,902.7906,25.443261718750023,0.01868609,0.056991577,11.618166740104867,24.318261718750023,0.018365655,0.1486206,6.765917815816333,22.646386718750023,0.01742724,0.2644043,4.260431845093095
2016/10/4 5:00,922.7254,25.377435302734398,0.018640159,0.049621582,11.570952160428535,24.299310302734398,0.018342612,0.15557861,6.559699824606338,22.658685302734398,0.017434714,0.26293945,4.187354000450099
2016/10/4 6:00,927.1188,25.415826416015648,0.018685805,0.042007446,11.817171927672208,24.384576416015648,0.018380629,0.1675415,6.4169992022199525,22.681451416015648,0.017434584,0.26586914,4.1041618786056135
2016/10/4 7:00,1079.3953000000001,26.163049316406273,0.018906957,0.048568726,15.023541249885517,25.381799316406273,0.018914586,0.18261719,8.802288525117712,23.163049316406273,0.0177244,0.26586914,4.282762166297738
2016/10/4 8:00,1244.7708,26.812249755859398,0.01890685,0.065582275,16.858310105965728,26.249749755859398,0.018944997,0.19744873,10.616888318425412,23.952874755859398,0.017998952,0.25830078,4.6184582443901965
2016/10/4 9:00,1334.4848,27.421594238281273,0.018998321,0.090911865,17.023870193703615,27.187219238281273,0.018944915,0.22735596,11.273873229300214,25.015344238281273,0.017800506,0.26904297,4.952586417293913
2016/10/4 10:00,1384.4233,27.883935546875023,0.019112712,0.11743164,16.854561841911302,27.962060546875023,0.019021159,0.25341797,11.305205430699713,26.258935546875023,0.017686015,0.28930664,5.390035877709952
2016/10/4 11:00,1423.5388,28.141656494140648,0.019173723,0.13604736,16.369065617930108,28.454156494140648,0.019036394,0.27478027,11.414927958237321,26.813531494140648,0.017724138,0.31860352,5.92923679734782
2016/10/4 12:00,1414.7827,28.264733886718773,0.019143201,0.14959717,15.145076654239588,28.733483886718773,0.01904402,0.29919434,11.669582206092302,26.952233886718773,0.017830946,0.35351562,6.397708014519754
2016/10/4 13:00,1455.0552,28.273767089843773,0.019044053,0.16156006,13.546876013732662,28.773767089843773,0.019173753,0.29968262,12.1532766374391,26.492517089843773,0.018006455,0.3713379,6.626395683824349
2016/10/4 14:00,1437.1198000000002,28.303094482421898,0.018960115,0.17266846,11.864155680133392,28.318719482421898,0.019318696,0.29125977,12.394335812850127,25.928094482421898,0.01813614,0.37121582,6.628121477743937
2016/10/4 15:00,1413.868,28.284814453125023,0.018769355,0.17462158,9.829204655523062,27.722314453125023,0.01934156,0.2767334,12.01920875471241,25.503564453125023,0.01822004,0.36364746,6.507699880736045
2016/10/4 16:00,1333.8057999999999,28.155358886718773,0.018593865,0.16271973,8.512070134942364,27.108483886718773,0.01928814,0.25341797,11.197125992555593,25.030358886718773,0.018288689,0.36242676,6.447678773730424
2016/10/4 17:00,1253.9155,27.832208251953148,0.01868541,0.13006592,7.745600075276482,26.410333251953148,0.01931102,0.24700928,9.873492455635157,24.410333251953148,0.018387863,0.36706543,6.16865421673002
2016/10/4 18:00,1282.1865,27.216241455078148,0.01942547,0.101257324,6.744847963625955,25.559991455078148,0.019249994,0.23217773,7.54800389157242,23.934991455078148,0.018479425,0.36499023,5.855876582564896
2016/10/4 19:00,1295.3256999999999,26.861535644531273,0.019616209,0.08331299,7.489646112411465,25.220910644531273,0.019028746,0.2097168,7.286358207649126,23.705285644531273,0.01847943,0.33825684,5.994560217169031
2016/10/4 20:00,1273.6870999999999,26.589379882812523,0.019585697,0.07247925,8.728897942266196,25.058129882812523,0.018876163,0.20092773,7.466275434235151,23.589379882812523,0.018433658,0.31774902,6.161438478731835
2016/10/4 21:00,1235.7106999999999,26.346887207031273,0.01958571,0.07397461,9.735966310196751,24.940637207031273,0.018761735,0.19152832,7.9260219793484215,23.503137207031273,0.018380266,0.28063965,6.405133242148082
2016/10/4 22:00,1179.209,26.181665039062523,0.019608624,0.08459473,10.11028502246468,24.822290039062523,0.018693097,0.19415283,8.087474293498436,23.416040039062523,0.018319257,0.24676514,6.489669728038255
2016/10/4 23:00,1102.1885,26.058404541015648,0.019623933,0.09353638,10.270676264203455,24.761529541015648,0.01866263,0.1842041,8.380817909111473,23.277154541015648,0.018235384,0.20837402,6.488854071808224
2016/10/5 0:00,1035.194,25.966851806640648,0.019639254,0.098083496,10.443334339026938,24.763726806640648,0.018647432,0.24267578,9.215195521051681,23.123101806640648,0.018143892,0.19488525,6.392550949472485
2016/10/5 1:00,1000.6839,25.850640869140648,0.019608809,0.102874756,10.405842607101528,24.710015869140648,0.018616987,0.2288208,9.329724597362029,23.006890869140648,0.018052412,0.19317627,6.112335427531944
2016/10/5 2:00,959.4115,25.780419921875023,0.0195326,0.116363525,10.402921501041712,24.655419921875023,0.018601814,0.20910645,8.920594148905241,22.936669921875023,0.018006722,0.21972656,6.050047938889923
2016/10/5 3:00,950.9135,25.756555175781273,0.019479264,0.12561035,10.283926056318956,24.600305175781273,0.018571366,0.1729126,8.620337591088076,22.990930175781273,0.017968643,0.23583984,6.306754687315349
2016/10/5 4:00,945.5583,25.731622314453148,0.019402986,0.113586426,9.554512188255222,24.544122314453148,0.018510347,0.1751709,7.724926979682763,23.012872314453148,0.017892366,0.2652588,5.449513600893948
2016/10/5 5:00,962.9102,25.715905761718773,0.01926566,0.09701538,9.342146523974833,24.450280761718773,0.018456943,0.1977539,6.634397499308661,22.887780761718773,0.017800815,0.27905273,4.746444811235021
2016/10/5 6:00,983.5028000000001,25.802972412109398,0.019235149,0.083221436,9.95305383102867,24.521722412109398,0.018525615,0.20184326,6.27193165569632,22.912347412109398,0.017770305,0.29162598,4.51680824696014
2016/10/5 7:00,1085.873,26.464013671875023,0.01938011,0.07659912,12.613333976401487,25.339013671875023,0.01899101,0.2041626,8.421698215872699,23.182763671875023,0.017945783,0.29919434,4.402510451348294
2016/10/5 8:00,1270.6641,26.929528808593773,0.019303827,0.08706665,13.923095205759479,26.304528808593773,0.019204644,0.22583008,10.888021168897737,23.820153808593773,0.018281488,0.3199463,4.611231708609251
2016/10/5 9:00,1352.3699,27.370996093750023,0.01941067,0.09033203,14.085339606825233,27.042871093750023,0.019227564,0.24609375,11.917346499242514,24.433496093750023,0.018312037,0.33520508,5.148179086037752
2016/10/5 10:00,1438.7754,27.806176757812523,0.01949459,0.09094238,14.523839592335982,27.634301757812523,0.019334372,0.2668457,12.875496484757546,24.899926757812523,0.01822811,0.35510254,5.811240393223887
2016/10/5 11:00,1481.7247,28.113061523437523,0.019578515,0.10055542,15.403213353986175,28.003686523437523,0.019456444,0.289917,13.631435975455032,25.175561523437523,0.018289147,0.35839844,6.3789560048580105
2016/10/5 12:00,1481.191,28.335473632812523,0.019670092,0.11871338,16.00365789561996,27.866723632812523,0.019425951,0.30651855,14.033277645287525,25.304223632812523,0.018350206,0.3572998,6.763822212630391
2016/10/5 13:00,1520.1225,28.499963378906273,0.019685403,0.12805176,15.821453865077798,27.515588378906273,0.019372597,0.3104248,14.356927110234418,25.234338378906273,0.018411294,0.36657715,6.983341962980464
2016/10/5 14:00,1515.0692999999999,28.553002929687523,0.019540522,0.1307373,15.054621344966867,27.053002929687523,0.019250605,0.29711914,14.32725499164802,25.037377929687523,0.018449519,0.37072754,7.152371228101231
2016/10/5 15:00,1487.6693,28.402276611328148,0.019281222,0.11569214,13.650954127239032,26.667901611328148,0.019136263,0.2611084,13.93916539937919,24.761651611328148,0.018480135,0.35498047,7.167202349610598
2016/10/5 16:00,1411.8407,28.098199462890648,0.019144021,0.09362793,12.625945163510439,26.285699462890648,0.019136392,0.21307373,12.96762812236197,24.426324462890648,0.01852604,0.34191895,6.993463161610123
2016/10/5 17:00,1292.1626999999999,27.586907958984398,0.019189911,0.06878662,11.770505185754809,25.868157958984398,0.019174652,0.20751953,11.297334988041705,24.086907958984398,0.0185643,0.34375,6.615263619911552
2016/10/5 18:00,1331.117,26.899194335937523,0.019556275,0.05116272,9.739562084372015,25.242944335937523,0.018938294,0.2033081,9.439716302197159,23.774194335937523,0.018495789,0.33605957,6.288743917226836
2016/10/5 19:00,1336.4341,26.533013916015648,0.019602222,0.043411255,9.620350594109803,24.986138916015648,0.018816395,0.19586182,8.939452553187113,23.611138916015648,0.018412037,0.29907227,6.195493881822277
2016/10/5 20:00,1296.3131999999998,26.378472900390648,0.019587133,0.053131104,9.962668105637217,24.862847900390648,0.018770788,0.20361328,8.875603857853998,23.519097900390648,0.018335912,0.22332764,6.253121925364687
2016/10/5 21:00,1250.0963,26.294366455078148,0.019556798,0.07992554,10.222001771715131,24.809991455078148,0.0187786,0.22290039,8.927098157433422,23.372491455078148,0.018244542,0.16900635,6.412046557004584
2016/10/5 22:00,1194.4009,26.225976562500023,0.019564612,0.07797241,10.047187263536465,24.835351562500023,0.01883219,0.27404785,9.02708346339517,23.272851562500023,0.018160803,0.12426758,6.53312222308373
2016/10/5 23:00,1111.2272,26.111230468750023,0.019579997,0.07409668,10.063759497250809,24.876855468750023,0.018900981,0.30700684,9.580024261603166,23.236230468750023,0.018145671,0.115722656,6.382118290067038
2016/10/6 0:00,1047.7815,25.994927978515648,0.01954197,0.09347534,10.133934046691607,24.885552978515648,0.018954506,0.28796387,10.284486097850246,23.166802978515648,0.018115273,0.14703369,6.308409718194231
2016/10/6 1:00,1017.4427000000001,25.874291992187523,0.01944287,0.11175537,10.184746208343592,24.874291992187523,0.018969847,0.24414062,10.53779609237031,23.108666992187523,0.018077208,0.1673584,6.004799677852923
2016/10/6 2:00,970.453,25.706292724609398,0.019252207,0.12484741,10.448226938911318,24.831292724609398,0.01895466,0.21038818,9.874263846083677,23.065667724609398,0.018031504,0.18878174,5.707573336757944
2016/10/6 3:00,956.2572,25.544366455078148,0.019046277,0.13513184,10.58805748779001,24.716241455078148,0.018840283,0.15142822,9.01582014113984,23.044366455078148,0.017985791,0.19354248,5.372197965330274
2016/10/6 4:00,948.0866,25.417779541015648,0.018840306,0.13079834,8.787152956625365,24.589654541015648,0.018718235,0.15179443,8.599823111555773,23.011529541015648,0.017917149,0.19049072,4.646944992882552
2016/10/6 5:00,971.3058,25.376367187500023,0.018641984,0.12438965,6.484245568879557,24.470117187500023,0.018641984,0.14819336,7.790212902641459,22.954492187500023,0.017863786,0.1842041,4.274921938534832
2016/10/6 6:00,983.7897,25.433679199218773,0.018626489,0.1149292,5.614917324609047,24.418054199218773,0.018580712,0.13769531,7.048457265025768,22.918054199218773,0.017817773,0.14556885,4.157503603843646
2016/10/6 7:00,1128.7936,26.202844238281273,0.0189619,0.10839844,7.309401198882878,24.905969238281273,0.018939013,0.13720703,8.117692317299886,23.109094238281273,0.017909044,0.11160278,3.864248039458832
2016/10/6 8:00,1305.6475,26.803247070312523,0.019083902,0.1043396,8.763104518874338,25.412622070312523,0.019312784,0.13696289,9.508898701242854,23.506372070312523,0.018092081,0.11227417,3.8391554601125
2016/10/6 9:00,1414.5228,27.308221435546898,0.019175218,0.11743164,9.004708469888714,25.855096435546898,0.019472765,0.12860107,10.692760578268818,23.980096435546898,0.018221544,0.13977051,4.019286617920174
2016/10/6 10:00,1468.7640000000001,27.566430664062523,0.019129265,0.13922119,8.526374943176664,26.363305664062523,0.019365776,0.10800171,11.363973812794146,24.394555664062523,0.01806115,0.15423584,4.473081605899847
2016/10/6 11:00,1498.7404,27.714624023437523,0.019083383,0.18304443,7.493559841768988,27.339624023437523,0.019564034,0.14910889,11.38817627758911,25.058374023437523,0.017961862,0.17340088,4.711149023061432
2016/10/6 12:00,1479.445,27.977807617187523,0.018907787,0.22961426,5.370651409342162,28.087182617187523,0.019647839,0.20269775,11.153975629019621,25.884057617187523,0.017786266,0.20440674,4.677582330514369
2016/10/6 13:00,1479.0819000000001,28.417199707031273,0.018594885,0.2548828,2.8637812499760233,27.932824707031273,0.019403601,0.21209717,10.867216558136475,26.182824707031273,0.017450476,0.22741699,4.39581848334867
2016/10/6 14:00,1480.4612000000002,28.868127441406273,0.018205706,0.2705078,0.904641556437941,27.540002441406273,0.019388262,0.19067383,10.304815629534154,25.821252441406273,0.017435137,0.20458984,4.281744946459275
